id,status,start,finish,duration_hours,student,paying_client,paying_client_name
12155804,cancelled,2024-07-04T16:30:00.000Z,2024-07-04T18:00:00.000Z,1.5,,,""
12155803,cancelled,2024-06-27T16:30:00.000Z,2024-06-27T18:00:00.000Z,1.5,,,""
12155802,complete,2024-06-18T16:30:00.000Z,2024-06-18T18:00:00.000Z,1.5,,,""
12155801,complete,2024-06-13T16:30:00.000Z,2024-06-13T18:00:00.000Z,1.5,,,""
12155800,cancelled,2024-06-06T16:30:00.000Z,2024-06-06T18:00:00.000Z,1.5,,,""
12155799,complete,2024-06-02T10:00:00.000Z,2024-06-02T11:30:00.000Z,1.5,,,""
12155798,complete,2024-05-27T15:00:00.000Z,2024-05-27T16:30:00.000Z,1.5,,,""
12155797,cancelled,2024-05-14T16:30:00.000Z,2024-05-14T18:00:00.000Z,1.5,,,""
12155796,complete,2024-05-09T16:30:00.000Z,2024-05-09T18:00:00.000Z,1.5,,,""
12155795,complete,2024-05-02T16:30:00.000Z,2024-05-02T18:00:00.000Z,1.5,,,""
12155794,cancelled,2024-04-28T10:00:00.000Z,2024-04-28T11:30:00.000Z,1.5,,,""
12155793,complete,2024-04-21T13:00:00.000Z,2024-04-21T14:30:00.000Z,1.5,,,""
12155792,complete,2024-04-14T10:00:00.000Z,2024-04-14T11:30:00.000Z,1.5,,,""
12155791,cancelled,2024-04-07T10:00:00.000Z,2024-04-07T11:30:00.000Z,1.5,,,""
12155790,cancelled,2024-03-31T10:00:00.000Z,2024-03-31T11:30:00.000Z,1.5,,,""
12155789,complete,2024-03-24T11:00:00.000Z,2024-03-24T12:30:00.000Z,1.5,,,""
12155788,cancelled,2024-03-17T11:00:00.000Z,2024-03-17T12:30:00.000Z,1.5,,,""
12155787,cancelled,2024-03-08T17:30:00.000Z,2024-03-08T19:00:00.000Z,1.5,,,""
12155786,cancelled,2024-03-03T11:00:00.000Z,2024-03-03T12:30:00.000Z,1.5,,,""
12155785,cancelled,2024-02-25T11:00:00.000Z,2024-02-25T12:30:00.000Z,1.5,,,""
12155784,complete,2024-02-18T11:00:00.000Z,2024-02-18T12:30:00.000Z,1.5,,,""
12155783,complete,2024-02-11T11:00:00.000Z,2024-02-11T12:30:00.000Z,1.5,,,""
12155782,complete,2024-02-04T11:00:00.000Z,2024-02-04T12:30:00.000Z,1.5,,,""
12155781,complete,2024-01-28T11:00:00.000Z,2024-01-28T12:30:00.000Z,1.5,,,""
12155780,complete,2024-01-21T11:00:00.000Z,2024-01-21T12:30:00.000Z,1.5,,,""
12155779,complete,2024-01-14T11:00:00.000Z,2024-01-14T12:30:00.000Z,1.5,,,""
12155778,complete,2024-01-07T11:00:00.000Z,2024-01-07T12:30:00.000Z,1.5,,,""
12155775,complete,2024-11-28T16:00:00.000Z,2024-11-28T17:00:00.000Z,1,,,""
12155774,complete,2024-11-21T16:00:00.000Z,2024-11-21T17:00:00.000Z,1,,,""
12155773,complete,2024-11-14T16:00:00.000Z,2024-11-14T17:00:00.000Z,1,,,""
12155772,complete,2024-10-30T11:00:00.000Z,2024-10-30T12:00:00.000Z,1,,,""
12155771,complete,2024-10-29T11:00:00.000Z,2024-10-29T12:00:00.000Z,1,,,""
12155770,complete,2024-10-24T15:00:00.000Z,2024-10-24T16:00:00.000Z,1,,,""
12155769,complete,2024-10-17T15:00:00.000Z,2024-10-17T16:00:00.000Z,1,,,""
12155768,complete,2024-10-10T15:00:00.000Z,2024-10-10T16:00:00.000Z,1,,,""
12155767,complete,2024-10-03T15:00:00.000Z,2024-10-03T16:00:00.000Z,1,,,""
12155766,complete,2024-09-26T15:00:00.000Z,2024-09-26T16:00:00.000Z,1,,,""
12155765,complete,2024-09-19T15:00:00.000Z,2024-09-19T16:00:00.000Z,1,,,""
12155764,complete,2024-09-12T15:00:00.000Z,2024-09-12T16:00:00.000Z,1,,,""
12155763,complete,2024-09-05T15:00:00.000Z,2024-09-05T16:00:00.000Z,1,,,""
12155762,complete,2024-08-30T09:30:00.000Z,2024-08-30T10:30:00.000Z,1,,,""
12155761,cancelled,2024-08-22T15:00:00.000Z,2024-08-22T16:00:00.000Z,1,,,""
12155760,cancelled,2024-08-15T15:00:00.000Z,2024-08-15T16:00:00.000Z,1,,,""
12155759,complete,2024-08-08T15:00:00.000Z,2024-08-08T16:00:00.000Z,1,,,""
12155758,complete,2024-07-29T15:30:00.000Z,2024-07-29T16:30:00.000Z,1,,,""
12155757,cancelled,2024-07-25T15:00:00.000Z,2024-07-25T16:00:00.000Z,1,,,""
12155756,complete,2024-07-18T15:00:00.000Z,2024-07-18T16:00:00.000Z,1,,,""
12155755,complete,2024-07-11T15:00:00.000Z,2024-07-11T16:00:00.000Z,1,,,""
12155754,complete,2024-07-04T15:00:00.000Z,2024-07-04T16:00:00.000Z,1,,,""
12155753,complete,2024-06-27T15:00:00.000Z,2024-06-27T16:00:00.000Z,1,,,""
12155752,complete,2024-06-20T15:00:00.000Z,2024-06-20T16:00:00.000Z,1,,,""
12155751,complete,2024-06-13T15:00:00.000Z,2024-06-13T16:00:00.000Z,1,,,""
12155750,complete,2024-06-06T15:00:00.000Z,2024-06-06T16:00:00.000Z,1,,,""
12155749,complete,2024-05-30T15:00:00.000Z,2024-05-30T16:00:00.000Z,1,,,""
12155748,complete,2024-05-23T15:00:00.000Z,2024-05-23T16:00:00.000Z,1,,,""
12155747,complete,2024-05-16T15:00:00.000Z,2024-05-16T16:00:00.000Z,1,,,""
12155746,complete,2024-05-09T15:00:00.000Z,2024-05-09T16:00:00.000Z,1,,,""
12155745,complete,2024-05-02T15:00:00.000Z,2024-05-02T16:00:00.000Z,1,,,""
12155744,complete,2024-04-25T15:00:00.000Z,2024-04-25T16:00:00.000Z,1,,,""
12155743,complete,2024-04-18T15:00:00.000Z,2024-04-18T16:00:00.000Z,1,,,""
12155742,complete,2024-04-10T09:30:00.000Z,2024-04-10T10:30:00.000Z,1,,,""
12155741,complete,2024-04-04T15:00:00.000Z,2024-04-04T16:00:00.000Z,1,,,""
12155740,complete,2024-03-28T16:00:00.000Z,2024-03-28T17:00:00.000Z,1,,,""
12155739,complete,2024-03-21T16:00:00.000Z,2024-03-21T17:00:00.000Z,1,,,""
12155737,complete,2024-03-07T16:00:00.000Z,2024-03-07T17:00:00.000Z,1,,,""
12155736,complete,2024-02-29T16:00:00.000Z,2024-02-29T17:00:00.000Z,1,,,""
12155735,complete,2024-02-22T16:00:00.000Z,2024-02-22T17:00:00.000Z,1,,,""
12155734,complete,2024-02-15T16:00:00.000Z,2024-02-15T17:00:00.000Z,1,,,""
12155733,complete,2024-02-08T16:00:00.000Z,2024-02-08T17:00:00.000Z,1,,,""
12155732,complete,2024-02-01T16:00:00.000Z,2024-02-01T17:00:00.000Z,1,,,""
12155731,complete,2024-01-25T16:00:00.000Z,2024-01-25T17:00:00.000Z,1,,,""
12155730,complete,2024-01-18T16:00:00.000Z,2024-01-18T17:00:00.000Z,1,,,""
12155728,complete,2024-01-04T16:00:00.000Z,2024-01-04T17:00:00.000Z,1,,,""
12155716,complete,2024-09-26T16:45:00.000Z,2024-09-26T17:45:00.000Z,1,,,""
12155713,complete,2024-09-12T16:45:00.000Z,2024-09-12T17:45:00.000Z,1,,,""
12155711,cancelled,2024-09-05T16:45:00.000Z,2024-09-05T17:45:00.000Z,1,,,""
12155710,cancelled,2024-09-05T16:45:00.000Z,2024-09-05T17:45:00.000Z,1,,,""
12155709,cancelled,2024-08-22T16:45:00.000Z,2024-08-22T17:45:00.000Z,1,,,""
12155708,cancelled,2024-08-15T16:45:00.000Z,2024-08-15T17:45:00.000Z,1,,,""
12155707,complete,2024-08-08T16:45:00.000Z,2024-08-08T17:45:00.000Z,1,,,""
12155706,complete,2024-08-01T16:45:00.000Z,2024-08-01T17:45:00.000Z,1,,,""
12155704,complete,2024-07-18T16:45:00.000Z,2024-07-18T17:45:00.000Z,1,,,""
12155703,complete,2024-07-11T16:45:00.000Z,2024-07-11T17:45:00.000Z,1,,,""
12155702,complete,2024-07-04T16:45:00.000Z,2024-07-04T17:45:00.000Z,1,,,""
12155700,complete,2024-06-20T16:45:00.000Z,2024-06-20T17:45:00.000Z,1,,,""
12155698,complete,2024-06-06T16:45:00.000Z,2024-06-06T17:45:00.000Z,1,,,""
12155695,complete,2024-05-16T16:45:00.000Z,2024-05-16T17:45:00.000Z,1,,,""
12155693,complete,2024-05-02T16:45:00.000Z,2024-05-02T17:45:00.000Z,1,,,""
12155691,complete,2024-04-18T16:45:00.000Z,2024-04-18T17:45:00.000Z,1,,,""
12155689,complete,2024-04-04T16:45:00.000Z,2024-04-04T17:45:00.000Z,1,,,""
12155687,complete,2024-03-21T17:45:00.000Z,2024-03-21T18:45:00.000Z,1,,,""
12155685,complete,2024-03-07T17:45:00.000Z,2024-03-07T18:45:00.000Z,1,,,""
12155683,complete,2024-02-22T17:45:00.000Z,2024-02-22T18:45:00.000Z,1,,,""
12155680,complete,2024-02-01T17:45:00.000Z,2024-02-01T18:45:00.000Z,1,,,""
12155678,complete,2024-01-18T17:45:00.000Z,2024-01-18T18:45:00.000Z,1,,,""
12155676,complete,2024-01-04T17:45:00.000Z,2024-01-04T18:45:00.000Z,1,,,""
12155674,planned,2023-12-21T17:45:00.000Z,2023-12-21T18:45:00.000Z,1,,,""
12155666,complete,2024-09-26T16:45:00.000Z,2024-09-26T17:45:00.000Z,1,,,""
12155663,complete,2024-09-12T16:45:00.000Z,2024-09-12T17:45:00.000Z,1,,,""
12155659,cancelled,2024-08-22T16:45:00.000Z,2024-08-22T17:45:00.000Z,1,,,""
12155658,cancelled,2024-08-15T16:45:00.000Z,2024-08-15T17:45:00.000Z,1,,,""
12155657,complete,2024-08-08T16:45:00.000Z,2024-08-08T17:45:00.000Z,1,,,""
12155656,complete,2024-08-01T16:45:00.000Z,2024-08-01T17:45:00.000Z,1,,,""
12155654,complete,2024-07-18T16:45:00.000Z,2024-07-18T17:45:00.000Z,1,,,""
12155653,complete,2024-07-11T16:45:00.000Z,2024-07-11T17:45:00.000Z,1,,,""
12155652,complete,2024-07-04T16:45:00.000Z,2024-07-04T17:45:00.000Z,1,,,""
12155650,complete,2024-06-20T16:45:00.000Z,2024-06-20T17:45:00.000Z,1,,,""
12155648,complete,2024-06-06T16:45:00.000Z,2024-06-06T17:45:00.000Z,1,,,""
12155645,complete,2024-05-16T16:45:00.000Z,2024-05-16T17:45:00.000Z,1,,,""
12155642,complete,2024-04-25T16:45:00.000Z,2024-04-25T17:45:00.000Z,1,,,""
12155641,complete,2024-04-18T16:45:00.000Z,2024-04-18T17:45:00.000Z,1,,,""
12155639,complete,2024-04-04T16:45:00.000Z,2024-04-04T17:45:00.000Z,1,,,""
12155637,complete,2024-03-21T17:45:00.000Z,2024-03-21T18:45:00.000Z,1,,,""
12155635,complete,2024-03-07T17:45:00.000Z,2024-03-07T18:45:00.000Z,1,,,""
12155633,complete,2024-02-22T17:45:00.000Z,2024-02-22T18:45:00.000Z,1,,,""
12155630,complete,2024-02-01T17:45:00.000Z,2024-02-01T18:45:00.000Z,1,,,""
12155628,complete,2024-01-18T17:45:00.000Z,2024-01-18T18:45:00.000Z,1,,,""
12155626,complete,2024-01-04T17:45:00.000Z,2024-01-04T18:45:00.000Z,1,,,""
12155624,planned,2023-12-21T17:45:00.000Z,2023-12-21T18:45:00.000Z,1,,,""
12154302,complete,2023-12-14T17:45:00.000Z,2023-12-14T18:45:00.000Z,1,,,""
12152803,complete,2023-12-16T14:00:00.000Z,2023-12-16T15:00:00.000Z,1,,,""
12141414,complete,2023-12-15T18:00:00.000Z,2023-12-15T19:00:00.000Z,1,,,""
12141411,awaiting-report,2023-12-15T18:11:00.000Z,2023-12-15T19:11:00.000Z,1,,,""
12137454,complete,2023-12-15T11:00:00.000Z,2023-12-15T12:30:00.000Z,1.5,,,""
12123041,complete,2023-12-12T16:00:00.000Z,2023-12-12T17:00:00.000Z,1,,,""
12115434,complete,2024-01-04T18:00:00.000Z,2024-01-04T19:00:00.000Z,1,,,""
12105692,complete,2023-12-09T11:00:00.000Z,2023-12-09T12:00:00.000Z,1,,,""
12102702,cancelled,2023-12-11T17:05:00.000Z,2023-12-11T18:05:00.000Z,1,,,""
12097482,complete,2023-11-27T16:00:00.000Z,2023-11-27T17:00:00.000Z,1,,,""
12097387,complete,2023-12-04T16:00:00.000Z,2023-12-04T17:00:00.000Z,1,,,""
12095398,complete,2023-11-30T17:00:00.000Z,2023-11-30T18:00:00.000Z,1,,,""
12094222,complete,2023-12-09T13:00:00.000Z,2023-12-09T14:00:00.000Z,1,,,""
12088937,complete,2023-12-12T16:00:00.000Z,2023-12-12T17:00:00.000Z,1,,,""
12088933,complete,2023-12-10T16:00:00.000Z,2023-12-10T17:00:00.000Z,1,,,""
12088825,complete,2023-12-09T15:45:00.000Z,2023-12-09T16:45:00.000Z,1,,,""
12088635,complete,2023-12-09T11:30:00.000Z,2023-12-09T12:30:00.000Z,1,,,""
12088477,cancelled-chargeable,2023-11-06T16:00:00.000Z,2023-11-06T17:00:00.000Z,1,,,""
12073174,complete,2023-12-14T17:00:00.000Z,2023-12-14T18:00:00.000Z,1,,,""
12072246,complete,2023-12-07T18:30:00.000Z,2023-12-07T19:30:00.000Z,1,,,""
12057772,complete,2023-12-01T17:30:00.000Z,2023-12-01T18:30:00.000Z,1,,,""
12057534,complete,2023-12-14T17:45:00.000Z,2023-12-14T18:45:00.000Z,1,,,""
12048836,complete,2023-12-05T18:30:00.000Z,2023-12-05T19:30:00.000Z,1,,,""
12048360,complete,2023-12-18T18:00:00.000Z,2023-12-18T19:00:00.000Z,1,,,""
12048277,complete,2023-12-05T17:00:00.000Z,2023-12-05T18:00:00.000Z,1,,,""
12043831,complete,2023-12-04T03:45:00.000Z,2023-12-04T04:30:00.000Z,0.75,,,""
12043808,complete,2023-12-02T14:00:00.000Z,2023-12-02T15:00:00.000Z,1,,,""
12037365,complete,2023-12-04T18:00:00.000Z,2023-12-04T19:00:00.000Z,1,,,""
12034532,complete,2023-12-02T11:00:00.000Z,2023-12-02T12:00:00.000Z,1,,,""
12034178,complete,2023-12-02T12:00:00.000Z,2023-12-02T13:00:00.000Z,1,,,""
12033717,complete,2023-11-30T16:45:00.000Z,2023-11-30T17:45:00.000Z,1,,,""
12032499,complete,2023-11-23T17:30:00.000Z,2023-11-23T18:30:00.000Z,1,,,""
12031574,complete,2023-11-30T17:45:00.000Z,2023-11-30T18:45:00.000Z,1,,,""
12031509,complete,2023-11-30T17:45:00.000Z,2023-11-30T18:45:00.000Z,1,,,""
12030862,complete,2023-12-14T16:00:00.000Z,2023-12-14T17:00:00.000Z,1,,,""
12030859,complete,2023-12-07T16:00:00.000Z,2023-12-07T17:00:00.000Z,1,,,""
12030850,complete,2023-12-13T16:00:00.000Z,2023-12-13T17:00:00.000Z,1,,,""
12022538,cancelled,2023-12-07T18:00:00.000Z,2023-12-07T19:00:00.000Z,1,,,""
12021897,complete,2023-11-30T16:00:00.000Z,2023-11-30T18:00:00.000Z,2,,,""
12020451,complete,2023-12-01T20:00:00.000Z,2023-12-01T21:00:00.000Z,1,,,""
12019881,complete,2023-12-02T15:30:00.000Z,2023-12-02T17:00:00.000Z,1.5,,,""
12018636,complete,2023-12-02T11:30:00.000Z,2023-12-02T12:30:00.000Z,1,,,""
12017056,complete,2024-01-13T10:00:00.000Z,2024-01-13T11:00:00.000Z,1,,,""
12017055,cancelled,2024-01-06T10:00:00.000Z,2024-01-06T11:00:00.000Z,1,,,""
12017054,cancelled,2023-12-30T10:00:00.000Z,2023-12-30T11:00:00.000Z,1,,,""
12017053,cancelled,2023-12-23T10:00:00.000Z,2023-12-23T11:00:00.000Z,1,,,""
12017052,cancelled,2023-12-16T10:00:00.000Z,2023-12-16T11:00:00.000Z,1,,,""
12017051,cancelled,2023-12-09T10:00:00.000Z,2023-12-09T11:00:00.000Z,1,,,""
12017041,cancelled,2024-01-20T09:00:00.000Z,2024-01-20T10:00:00.000Z,1,,,""
12017040,complete,2024-01-13T09:00:00.000Z,2024-01-13T10:00:00.000Z,1,,,""
12017039,cancelled,2024-01-06T09:00:00.000Z,2024-01-06T10:00:00.000Z,1,,,""
12017038,cancelled,2023-12-30T09:00:00.000Z,2023-12-30T10:00:00.000Z,1,,,""
12017037,cancelled,2023-12-23T09:00:00.000Z,2023-12-23T10:00:00.000Z,1,,,""
12017036,cancelled,2023-12-16T09:00:00.000Z,2023-12-16T10:00:00.000Z,1,,,""
12017034,cancelled,2023-12-09T09:00:00.000Z,2023-12-09T10:00:00.000Z,1,,,""
12013677,complete,2024-01-04T11:00:00.000Z,2024-01-04T12:30:00.000Z,1.5,,,""
12012127,complete,2023-12-13T17:50:00.000Z,2023-12-13T18:50:00.000Z,1,,,""
12012126,complete,2023-12-06T17:50:00.000Z,2023-12-06T18:50:00.000Z,1,,,""
12012105,complete,2023-11-29T17:50:00.000Z,2023-11-29T18:50:00.000Z,1,,,""
12001600,complete,2023-11-30T18:30:00.000Z,2023-11-30T19:30:00.000Z,1,,,""
11988329,complete,2023-11-29T18:30:00.000Z,2023-11-29T19:30:00.000Z,1,,,""
11987569,complete,2023-12-17T11:00:00.000Z,2023-12-17T12:30:00.000Z,1.5,,,""
11986597,complete,2023-11-29T18:00:00.000Z,2023-11-29T19:30:00.000Z,1.5,,,""
11984040,complete,2023-11-25T12:00:00.000Z,2023-11-25T13:00:00.000Z,1,,,""
11984015,complete,2023-12-11T18:00:00.000Z,2023-12-11T19:00:00.000Z,1,,,""
11984011,complete,2023-12-05T18:00:00.000Z,2023-12-05T19:00:00.000Z,1,,,""
11983939,complete,2023-11-25T11:00:00.000Z,2023-11-25T12:00:00.000Z,1,,,""
11983827,complete,2023-11-21T16:45:00.000Z,2023-11-21T17:45:00.000Z,1,,,""
11983684,complete,2023-11-24T17:30:00.000Z,2023-11-24T18:30:00.000Z,1,,,""
11983108,complete,2023-11-28T16:30:00.000Z,2023-11-28T17:30:00.000Z,1,,,""
11982736,complete,2023-12-12T15:40:00.000Z,2023-12-12T16:40:00.000Z,1,,,""
11982701,complete,2023-11-07T16:00:00.000Z,2023-11-07T17:00:00.000Z,1,,,""
11982425,complete,2023-12-09T08:45:00.000Z,2023-12-09T09:45:00.000Z,1,,,""
11982414,complete,2023-12-18T15:45:00.000Z,2023-12-18T16:45:00.000Z,1,,,""
11967608,complete,2023-11-21T17:00:00.000Z,2023-11-21T18:00:00.000Z,1,,,""
11958412,complete,2023-11-25T15:00:00.000Z,2023-11-25T16:00:00.000Z,1,,,""
11958288,complete,2023-11-23T17:00:00.000Z,2023-11-23T19:00:00.000Z,2,,,""
11958279,complete,2023-11-13T16:00:00.000Z,2023-11-13T17:00:00.000Z,1,,,""
11946681,complete,2023-11-24T19:00:00.000Z,2023-11-24T20:30:00.000Z,1.5,,,""
11945661,complete,2023-11-25T11:30:00.000Z,2023-11-25T12:30:00.000Z,1,,,""
11942400,complete,2023-12-01T09:00:00.000Z,2023-12-01T10:00:00.000Z,1,,,""
11942395,complete,2023-11-28T17:30:00.000Z,2023-11-28T18:30:00.000Z,1,,,""
11942393,complete,2023-11-30T16:00:00.000Z,2023-11-30T17:00:00.000Z,1,,,""
11926457,complete,2023-11-22T18:30:00.000Z,2023-11-22T19:30:00.000Z,1,,,""
11918860,complete,2023-11-17T16:30:00.000Z,2023-11-17T17:30:00.000Z,1,,,""
11918526,complete,2023-11-27T18:00:00.000Z,2023-11-27T19:00:00.000Z,1,,,""
11901848,complete,2023-11-20T18:01:00.000Z,2023-11-20T19:01:00.000Z,1,,,""
11895063,complete,2023-11-21T18:00:00.000Z,2023-11-21T19:00:00.000Z,1,,,""
11888619,complete,2023-11-18T15:30:00.000Z,2023-11-18T17:00:00.000Z,1.5,,,""
11887978,complete,2023-11-18T12:00:00.000Z,2023-11-18T13:00:00.000Z,1,,,""
11887909,complete,2023-11-18T11:00:00.000Z,2023-11-18T12:00:00.000Z,1,,,""
11887538,complete,2023-11-18T09:30:00.000Z,2023-11-18T10:30:00.000Z,1,,,""
11887384,complete,2023-11-16T17:00:00.000Z,2023-11-16T18:00:00.000Z,1,,,""
11884844,complete,2023-11-18T11:30:00.000Z,2023-11-18T12:30:00.000Z,1,,,""
11884088,complete,2023-11-17T17:45:00.000Z,2023-11-17T18:45:00.000Z,1,,,""
11879550,complete,2023-11-16T17:00:00.000Z,2023-11-16T19:00:00.000Z,2,,,""
11874083,cancelled,2023-11-29T18:00:00.000Z,2023-11-29T19:00:00.000Z,1,,,""
11874081,complete,2023-11-23T18:15:00.000Z,2023-11-23T19:15:00.000Z,1,,,""
11864071,complete,2023-11-15T17:50:00.000Z,2023-11-15T18:50:00.000Z,1,,,""
11863977,cancelled,2023-12-05T18:00:00.000Z,2023-12-05T19:00:00.000Z,1,,,""
11863975,complete,2023-11-28T18:00:00.000Z,2023-11-28T19:00:00.000Z,1,,,""
11863973,cancelled,2023-11-21T18:00:00.000Z,2023-11-21T19:00:00.000Z,1,,,""
11838920,complete,2023-11-13T18:00:00.000Z,2023-11-13T19:00:00.000Z,1,,,""
11836252,complete,2023-11-11T13:00:00.000Z,2023-11-11T14:00:00.000Z,1,,,""
11836191,complete,2023-11-09T18:15:00.000Z,2023-11-09T19:15:00.000Z,1,,,""
11836180,complete,2023-11-08T16:50:00.000Z,2023-11-08T17:50:00.000Z,1,,,""
11836167,complete,2023-11-11T12:00:00.000Z,2023-11-11T13:00:00.000Z,1,,,""
11836085,complete,2023-11-11T11:00:00.000Z,2023-11-11T12:00:00.000Z,1,,,""
11828562,complete,2023-11-10T17:00:00.000Z,2023-11-10T18:00:00.000Z,1,,,""
11828551,complete,2023-11-07T17:00:00.000Z,2023-11-07T18:00:00.000Z,1,,,""
11828545,complete,2023-11-04T10:00:00.000Z,2023-11-04T11:00:00.000Z,1,,,""
11828517,complete,2023-11-09T16:15:00.000Z,2023-11-09T17:15:00.000Z,1,,,""
11828508,complete,2023-11-02T16:15:00.000Z,2023-11-02T18:15:00.000Z,2,,,""
11828499,complete,2023-11-12T17:00:00.000Z,2023-11-12T18:00:00.000Z,1,,,""
11824282,complete,2023-11-11T13:00:00.000Z,2023-11-11T14:30:00.000Z,1.5,,,""
11824019,complete,2023-11-11T11:30:00.000Z,2023-11-11T12:30:00.000Z,1,,,""
11807569,cancelled,2023-11-16T18:30:00.000Z,2023-11-16T20:00:00.000Z,1.5,,,""
11807470,complete,2024-08-17T12:00:00.000Z,2024-08-17T13:00:00.000Z,1,,,""
11807469,complete,2024-08-10T12:00:00.000Z,2024-08-10T13:00:00.000Z,1,,,""
11807468,complete,2024-08-03T12:00:00.000Z,2024-08-03T13:00:00.000Z,1,,,""
11807467,complete,2024-07-27T12:00:00.000Z,2024-07-27T13:00:00.000Z,1,,,""
11807466,complete,2024-07-20T12:00:00.000Z,2024-07-20T13:00:00.000Z,1,,,""
11807465,complete,2024-07-13T12:00:00.000Z,2024-07-13T13:00:00.000Z,1,,,""
11807464,complete,2024-07-06T12:00:00.000Z,2024-07-06T13:00:00.000Z,1,,,""
11807463,cancelled,2024-06-29T12:00:00.000Z,2024-06-29T13:00:00.000Z,1,,,""
11807462,complete,2024-06-22T12:00:00.000Z,2024-06-22T13:00:00.000Z,1,,,""
11807461,cancelled,2024-06-15T12:00:00.000Z,2024-06-15T13:00:00.000Z,1,,,""
11807460,complete,2024-06-08T12:00:00.000Z,2024-06-08T13:00:00.000Z,1,,,""
11807459,complete,2024-06-01T12:00:00.000Z,2024-06-01T13:00:00.000Z,1,,,""
11807458,complete,2024-05-25T12:00:00.000Z,2024-05-25T13:00:00.000Z,1,,,""
11807457,complete,2024-05-18T12:00:00.000Z,2024-05-18T15:00:00.000Z,3,,,""
11807456,complete,2024-05-11T12:00:00.000Z,2024-05-11T13:00:00.000Z,1,,,""
11807455,complete,2024-05-04T12:00:00.000Z,2024-05-04T13:00:00.000Z,1,,,""
11807454,complete,2024-04-27T13:00:00.000Z,2024-04-27T14:00:00.000Z,1,,,""
11807453,complete,2024-04-20T13:00:00.000Z,2024-04-20T14:00:00.000Z,1,,,""
11807452,complete,2024-04-13T12:00:00.000Z,2024-04-13T14:00:00.000Z,2,,,""
11807451,cancelled,2024-04-06T13:00:00.000Z,2024-04-06T14:00:00.000Z,1,,,""
11807450,complete,2024-03-30T13:00:00.000Z,2024-03-30T15:00:00.000Z,2,,,""
11807449,cancelled,2024-03-23T14:00:00.000Z,2024-03-23T15:00:00.000Z,1,,,""
11807448,complete,2024-03-16T13:00:00.000Z,2024-03-16T15:00:00.000Z,2,,,""
11807447,cancelled,2024-03-09T14:00:00.000Z,2024-03-09T15:00:00.000Z,1,,,""
11807446,complete,2024-03-02T14:00:00.000Z,2024-03-02T15:00:00.000Z,1,,,""
11807445,complete,2024-02-24T14:00:00.000Z,2024-02-24T15:00:00.000Z,1,,,""
11807444,cancelled,2024-02-17T14:00:00.000Z,2024-02-17T15:00:00.000Z,1,,,""
11807443,complete,2024-02-10T14:00:00.000Z,2024-02-10T15:00:00.000Z,1,,,""
11807442,complete,2024-02-03T14:00:00.000Z,2024-02-03T15:00:00.000Z,1,,,""
11807441,complete,2024-01-27T14:00:00.000Z,2024-01-27T15:00:00.000Z,1,,,""
11807440,complete,2024-01-20T14:00:00.000Z,2024-01-20T15:00:00.000Z,1,,,""
11807439,complete,2024-01-13T14:00:00.000Z,2024-01-13T15:00:00.000Z,1,,,""
11807438,complete,2024-01-03T19:30:00.000Z,2024-01-03T20:30:00.000Z,1,,,""
11807437,complete,2023-12-27T19:30:00.000Z,2023-12-27T20:30:00.000Z,1,,,""
11807436,cancelled,2023-12-20T19:30:00.000Z,2023-12-20T20:30:00.000Z,1,,,""
11807435,complete,2023-12-13T19:30:00.000Z,2023-12-13T20:30:00.000Z,1,,,""
11807434,complete,2023-12-06T19:30:00.000Z,2023-12-06T20:30:00.000Z,1,,,""
11807433,complete,2023-11-29T19:30:00.000Z,2023-11-29T20:30:00.000Z,1,,,""
11807432,complete,2023-11-22T19:30:00.000Z,2023-11-22T20:30:00.000Z,1,,,""
11807431,complete,2023-11-15T19:30:00.000Z,2023-11-15T20:30:00.000Z,1,,,""
11807402,complete,2024-05-15T15:00:00.000Z,2024-05-15T16:00:00.000Z,1,,,""
11807401,cancelled,2024-05-08T15:00:00.000Z,2024-05-08T16:00:00.000Z,1,,,""
11807400,complete,2024-05-01T15:00:00.000Z,2024-05-01T16:00:00.000Z,1,,,""
11807399,complete,2024-04-24T15:00:00.000Z,2024-04-24T16:00:00.000Z,1,,,""
11807398,complete,2024-04-17T15:00:00.000Z,2024-04-17T16:00:00.000Z,1,,,""
11807397,complete,2024-04-10T15:00:00.000Z,2024-04-10T16:00:00.000Z,1,,,""
11807396,cancelled,2024-04-03T15:00:00.000Z,2024-04-03T16:00:00.000Z,1,,,""
11807395,cancelled,2024-03-27T16:00:00.000Z,2024-03-27T17:00:00.000Z,1,,,""
11807393,complete,2024-03-13T16:00:00.000Z,2024-03-13T17:00:00.000Z,1,,,""
11807392,complete,2024-03-06T16:00:00.000Z,2024-03-06T17:00:00.000Z,1,,,""
11807391,complete,2024-02-28T16:00:00.000Z,2024-02-28T17:00:00.000Z,1,,,""
11807390,complete,2024-02-21T16:00:00.000Z,2024-02-21T17:00:00.000Z,1,,,""
11807389,cancelled,2024-02-14T16:00:00.000Z,2024-02-14T17:00:00.000Z,1,,,""
11807388,complete,2024-02-07T16:00:00.000Z,2024-02-07T17:00:00.000Z,1,,,""
11807387,complete,2024-01-31T16:00:00.000Z,2024-01-31T17:00:00.000Z,1,,,""
11807386,cancelled,2024-01-24T16:00:00.000Z,2024-01-24T17:00:00.000Z,1,,,""
11807384,complete,2024-01-17T16:00:00.000Z,2024-01-17T17:00:00.000Z,1,,,""
